# MGA SCAN
# Sequence: EARTH → JUPITER → SATURN
# v∞ bounds: {'EARTH': (3, 13), 'JUPITER': (3, 13), 'SATURN': (0, 100)}
# Periapsis radii: [1.05, 1.1, 1.2, 1.3, 1.4, 1.5, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 20, 30]
# Min flyby alt: {'JUPITER': 5000}
# Grid resolution: 7 days
# Propagation: 3000 days
#
sequence,t_launch_et,t_launch_utc,vinf_dep_km_s,c3_km2_s2,vinf_dep_vec_x,vinf_dep_vec_y,vinf_dep_vec_z,flyby_body,t_flyby_et,t_flyby_utc,tof_leg1_days,vinf_flyby_km_s,flyby_periapsis_km,flyby_alt_km,turn_angle_deg,vinf_in_vec_x,vinf_in_vec_y,vinf_in_vec_z,vinf_out_vec_x,vinf_out_vec_y,vinf_out_vec_z,target_body,t_arrival_et,t_arrival_utc,tof_leg2_days,tof_total_days,vinf_target_km_s,min_range_km,soi_fraction,vinf_target_vec_x,vinf_target_vec_y,vinf_target_vec_z
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.888692909227128,141.3410190899074,1.3436375274520316,11.666733965200176,-1.850128609036299,JUPITER,-636724749.8160741,1979 OCT 29 00:00:00,821.0000231479729,6.363467189748467,1049190.0,979244.0,97.01285324390143,0.5372292329630417,6.33819550677954,0.17993650017393253,-6.356369510913138,-0.24063285653519562,0.17993650017393253,SATURN,-556136419.5483627,1982 MAY 18 17:38:48,932.7353040244375,1753.7353271724105,7.843297680561495,32356360.927800026,0.5901631857912826,-7.442934075048222,-2.470305110448079,0.13282891884485415
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.887495893975377,141.31255862928145,1.320877801394385,11.673309960461548,-1.817051190818294,JUPITER,-636119949.8160741,1979 NOV 05 00:00:00,828.0000231479729,6.305694675430249,1049190.0,979244.0,97.60494973417946,0.5804189858824174,6.276533284595848,0.17328897234699026,-6.298139415797664,-0.2553354088021884,0.17328897234699026,SATURN,-554749318.4047353,1982 JUN 03 18:57:09,941.789715409014,1769.7897385569868,7.689558093345892,35587818.29336853,0.64910328656059,-7.275393728532602,-2.486336480851161,0.12680958070452975
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.88812302645566,141.32746909214526,1.2969449860646378,11.68146865527629,-1.785691141005243,JUPITER,-635515149.8160741,1979 NOV 12 00:00:00,835.0000231479729,6.249282092554673,1049190.0,979244.0,98.18644955494226,0.6239406367459708,6.215815356605462,0.166925752145277,-6.241321725782042,-0.2675174403217987,0.166925752145277,SATURN,-553352069.9647503,1982 JUN 19 23:04:38,950.9615723532852,1785.9615955012582,7.536945491503216,39528484.04064676,0.7209789791559881,-7.1102788310127405,-2.4969623236599787,0.12108443898912502
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.890501521283525,141.38402642764584,1.2718771073905302,11.691156859356248,-1.755906131109832,JUPITER,-634910349.8160741,1979 NOV 19 00:00:00,842.0000231479729,6.1974397083542145,1049190.0,979244.0,98.72375266005871,0.6673765533031979,6.159299478914983,0.1609267032668386,-6.189264529363403,-0.2745289063564085,0.1609267032668386,SATURN,-551979763.1638639,1982 JUL 05 20:16:24,959.8447529191,1801.8447760670729,7.3902688084526496,43823128.5707328,0.7993110605471019,-6.952432443595873,-2.503268852005716,0.11576369466137848
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.894599833654926,141.48150520278378,1.245662186279887,11.702363522461116,-1.7275760210849325,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,849.0000231479729,6.146849936630512,1049190.0,979244.0,99.25076445747787,0.7094526612600598,6.103799641795323,0.1551483087398563,-6.138463561034269,-0.28099511669098676,0.1551483087398563,SATURN,-550581438.9833976,1982 JUL 22 00:41:48,969.0290605633858,1818.0290837113587,7.242322968568187,48453203.38645349,0.8837612157977187,-6.794189255129522,-2.505594783075125,0.1105853948746284
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.894599833654926,141.48150520278378,1.245662186279887,11.702363522461116,-1.7275760210849325,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,849.0000231479729,6.146849936630512,1398920.0,1328974.0,89.78704303897854,0.7094526612600598,6.103799641795323,0.1551483087398563,-6.101120593382914,0.7321343119596347,0.1551483087398563,SATURN,-546257607.1445143,1982 SEP 10 01:45:40,1019.0734105504607,1868.0734336984337,6.901766687442517,51613606.497431405,0.9414053239383502,-6.67969211816544,-1.7329881024379787,0.11335277331481722
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.900344935325117,141.61820957971818,1.218349599038472,11.715025330016768,-1.7005926470811574,JUPITER,-633700749.8160741,1979 DEC 03 00:00:00,856.0000231479729,6.099865210202128,1049190.0,979244.0,99.74260284838249,0.752794448907232,6.051384435266935,0.1496747037337492,-6.091500432365818,-0.28209138268213696,0.1496747037337492,SATURN,-549208912.0876122,1982 AUG 06 21:57:15,977.9147885238655,1833.9148116718384,7.1004928111207315,53000957.64321032,0.966709886890626,-6.643858617392405,-2.5029877159461567,0.10579851936830101
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.900344935325117,141.61820957971818,1.218349599038472,11.715025330016768,-1.7005926470811574,JUPITER,-633700749.8160741,1979 DEC 03 00:00:00,856.0000231479729,6.099865210202128,1398920.0,1328974.0,90.3020223961666,0.752794448907232,6.051384435266935,0.1496747037337492,-6.05526853810345,0.7208855645322473,0.1496747037337492,SATURN,-544662151.5048032,1982 SEP 28 12:56:35,1030.5393323063768,1886.5393554543498,6.7499243177372374,47919149.02868487,0.8740203422220488,-6.521430001753422,-1.7379950641395716,0.10863785913465598
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.907690086840981,141.79308320425096,1.189950700230522,11.729107913453085,-1.6748516620417826,JUPITER,-633095949.8160741,1979 DEC 10 00:00:00,863.0000231479729,6.055383333066425,1398920.0,1328974.0,90.79232710066063,0.7940889453813051,6.001352534599306,0.14442234127841175,-6.011759595240583,0.7110246597348798,0.14442234127841175,SATURN,-543036368.1499057,1982 OCT 17 08:32:59,1042.356269284357,1905.35629243233,6.597656057990759,44752755.93180566,0.8162669798556335,-6.363009731837124,-1.7407460124085183,0.10476608407327931
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.916607936424887,142.0055447104646,1.1604648876346957,11.744593423667684,-1.6502700590428814,JUPITER,-632491149.8160741,1979 DEC 17 00:00:00,870.0000231479729,6.012704587093202,1398920.0,1328974.0,91.26528336183593,0.8364959802572978,5.952601453742883,0.1393802696335832,-5.969621186814551,0.7048492590783811,0.1393802696335832,SATURN,-541397053.9704819,1982 NOV 05 07:54:53,1054.3298130276883,1924.329836175661,6.446294541663834,42382267.02061389,0.7730304956652908,-6.206741424183192,-1.7380586904303712,0.10112467469815936
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.927045710941183,142.25441939088046,1.129919922856221,11.761435038538075,-1.6267594146222015,JUPITER,-631886349.8160741,1979 DEC 24 00:00:00,877.0000231479729,5.9738931131297806,1398920.0,1328974.0,91.69753553750087,0.877746624487564,5.9075245671457655,0.1345855819519413,-5.930933670423937,0.7023613352553824,0.13458558195194129,SATURN,-539750928.6176504,1982 NOV 24 09:10:18,1066.382189796571,1943.382212944544,6.296333041493304,40715976.08158723,0.7426382160382511,-6.05311778065847,-1.7303649635029874,0.09701544185280367
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.646836071365211,159.94246261598425,1.1752709563010555,10.552566457540621,-6.870556160490069,JUPITER,-645796749.8160741,1979 JUL 16 00:00:00,709.0000231479729,7.811064329380524,629514.0,559568.0,100.26262885748815,-0.22474700591094177,7.72304572637739,1.1475101085998418,-7.559447185710677,-1.5970925943203587,1.147510108599842,SATURN,-578641042.3890501,1981 AUG 31 06:21:45,777.2651322572223,1486.2651554051952,10.756503167240062,34514976.624484286,0.6295352128031245,-10.202877230261043,-3.278039022717513,0.9263459270744634
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.646836071365211,159.94246261598425,1.1752709563010555,10.552566457540621,-6.870556160490069,JUPITER,-645796749.8160741,1979 JUL 16 00:00:00,709.0000231479729,7.811064329380524,699460.0,629514.0,96.86744116833408,-0.22474700591094177,7.72304572637739,1.1475101085998418,-7.640762751163825,-1.1465997945270232,1.1475101085998418,SATURN,-578825215.7533674,1981 AUG 29 03:12:12,775.1334960961425,1484.1335192441154,10.785930654812757,35181617.191080235,0.6416943898328858,-10.348460211093068,-2.8949614924360283,0.9299834983298081
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.344411103896915,152.38448550201346,1.2580115876617093,10.606103810971621,-6.189705509813495,JUPITER,-645191949.8160741,1979 JUL 23 00:00:00,716.0000231479729,7.669615807934775,629514.0,559568.0,101.42411151221351,-0.1913367339408616,7.599415852046194,1.0174849400540813,-7.410957493367679,-1.692761078706499,1.0174849400540813,SATURN,-577112588.1487826,1981 SEP 17 22:56:00,787.9555748529111,1503.955598000884,10.52067441359502,36355087.70790141,0.6630978814117028,-9.925300929719803,-3.392302785046386,0.8156429279670494
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.344411103896915,152.38448550201346,1.2580115876617093,10.606103810971621,-6.189705509813495,JUPITER,-645191949.8160741,1979 JUL 23 00:00:00,716.0000231479729,7.669615807934775,699460.0,629514.0,98.05284474424427,-0.1913367339408616,7.599415852046194,1.0174849400540813,-7.497676516453132,-1.2540246778725548,1.0174849400540813,SATURN,-577298246.9576827,1981 SEP 15 19:21:41,785.8067460461968,1501.8067691941696,10.55165009587597,24342935.236428373,0.44400247118946423,-10.076218457178372,-3.0225725274872186,0.8192659306335162
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.11513429200782,146.7764789133838,1.315710509225834,10.639908828751512,-5.642492789995585,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,723.0000231479729,7.5402202759125725,629514.0,559568.0,102.49755211949025,-0.1552453923419428,7.483141212741227,0.912917448411096,-7.272235299871311,-1.770902957526262,0.9129174484110959,SATURN,-575618468.3995323,1981 OCT 05 05:57:59,798.248627506271,1521.2486506542439,10.29558826572127,43152370.64597453,0.7870767850470416,-9.659708661923418,-3.4872994305469334,0.7265734551483628
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.11513429200782,146.7764789133838,1.315710509225834,10.639908828751512,-5.642492789995585,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,723.0000231479729,7.5402202759125725,699460.0,629514.0,99.14936254632246,-0.1552453923419428,7.483141212741227,0.912917448411096,-7.363249192744685,-1.3431548187809192,0.9129174484110962,SATURN,-575801900.8817536,1981 OCT 03 03:00:47,796.125566369451,1519.125589517424,10.327189467959746,20851461.97230774,0.3803198157370663,-9.814290651628445,-3.130079484791416,0.7301669202210617
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,12.11513429200782,146.7764789133838,1.315710509225834,10.639908828751512,-5.642492789995585,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,723.0000231479729,7.5402202759125725,839352.0,769406.0,93.19737150705824,-0.1552453923419428,7.483141212741227,0.912917448411096,-7.462833465816575,-0.572381169464724,0.912917448411096,SATURN,-575818986.0181193,1981 OCT 02 22:16:02,795.9278217355879,1518.927844883561,10.337014528248686,45517785.067267165,0.8302207131822757,-10.006965151433715,-2.484890269646474,0.7347367984740582
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.936370577495387,142.47694256329754,1.356269184331314,10.661465838254212,-5.193324815825526,JUPITER,-643982349.8160741,1979 AUG 06 00:00:00,730.0000231479729,7.419520227831766,629514.0,559568.0,103.50826654512174,-0.11478142879366793,7.372387834598392,0.8270448906041727,-7.141628491853251,-1.8336901713430591,0.8270448906041725,SATURN,-574166892.3003561,1981 OCT 22 01:10:56,808.0492768022915,1538.0492999502644,10.08256688949754,51744289.54143379,0.9437889146563992,-9.408532449082447,-3.565187683012798,0.6535357837552638
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.936370577495387,142.47694256329754,1.356269184331314,10.661465838254212,-5.193324815825526,JUPITER,-643982349.8160741,1979 AUG 06 00:00:00,730.0000231479729,7.419520227831766,699460.0,629514.0,100.18264692639931,-0.11478142879366793,7.372387834598392,0.8270448906041727,-7.235974975767426,-1.416313281092105,0.8270448906041726,SATURN,-574344899.6021136,1981 OCT 19 23:44:08,805.9890071060246,1535.9890302539975,10.113946123824539,25042893.344090704,0.4567693428305677,-9.565250168663757,-3.2196579407291246,0.6570374047215664
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.936370577495387,142.47694256329754,1.356269184331314,10.661465838254212,-5.193324815825526,JUPITER,-643982349.8160741,1979 AUG 06 00:00:00,730.0000231479729,7.419520227831766,839352.0,769406.0,94.26412763040061,-0.11478142879366793,7.372387834598392,0.8270448906041727,-7.34344568966412,-0.6626330531174462,0.8270448906041729,SATURN,-574351075.9618175,1981 OCT 19 22:01:12,805.9175214613036,1535.9175446092765,10.124095359924521,33077476.924788907,0.6033159663236065,-9.763962169586303,-2.593241475149563,0.6613987143144877
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.793684678091925,139.09099828626023,1.3846383861452658,10.675210715246436,-4.818054691570132,JUPITER,-643377549.8160741,1979 AUG 13 00:00:00,737.0000231479729,7.307645759428098,699460.0,629514.0,101.14939268782582,-0.0735565571714698,7.268136664815082,0.7552915991557458,-7.1167368011327286,-1.4775921118276651,0.7552915991557458,SATURN,-572917248.5252322,1981 NOV 05 12:18:19,815.5127464217817,1552.5127695697547,9.909712465881432,33009282.135524303,0.6020721288544743,-9.326137088408553,-3.2970251130919515,0.5959811811603624
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.793684678091925,139.09099828626023,1.3846383861452658,10.675210715246436,-4.818054691570132,JUPITER,-643377549.8160741,1979 AUG 13 00:00:00,737.0000231479729,7.307645759428098,839352.0,769406.0,95.2636076092963,-0.0735565571714698,7.268136664815082,0.7552915991557458,-7.230740214033631,-0.7400115557807896,0.7552915991557458,SATURN,-572907292.2746243,1981 NOV 05 15:04:16,815.627980803817,1552.6280039517899,9.919274248168637,21762127.488207772,0.3969298808569687,-9.529166354661562,-2.6882779433652644,0.6001265656370878
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.677686321790882,136.36835783014186,1.4038975223410866,10.68402070503748,-4.499903460212994,JUPITER,-642772749.8160741,1979 AUG 20 00:00:00,744.0000231479729,7.200380138391756,699460.0,629514.0,102.08445714614538,-0.030850481629984827,7.166754481642455,0.6943720796428058,-7.001481016647233,-1.5305505956640097,0.6943720796428057,SATURN,-571497157.7882713,1981 NOV 21 22:46:30,824.9489818032735,1568.9490049512463,9.710183973898534,42038616.886171356,0.7667624960409586,-9.093008677584404,-3.3628530883551573,0.5441370254548464
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.677686321790882,136.36835783014186,1.4038975223410866,10.68402070503748,-4.499903460212994,JUPITER,-642772749.8160741,1979 AUG 20 00:00:00,744.0000231479729,7.200380138391756,839352.0,769406.0,96.23162533668754,-0.030850481629984827,7.166754481642455,0.6943720796428058,-7.121058806128105,-0.808605609691392,0.6943720796428057,SATURN,-571467929.3563567,1981 NOV 22 06:53:38,825.2872738393216,1569.2872969872947,9.718770788840386,12015884.197319238,0.21916347495976593,-9.299171807070147,-2.771194520313353,0.5480787162389904
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.581938545070713,134.1413004617947,1.4161538348415021,10.689738052077388,-4.226737412689266,JUPITER,-642167949.8160741,1979 AUG 27 00:00:00,751.0000231479729,7.1002533366197556,699460.0,629514.0,102.96448447176122,0.013192452137872124,7.071148883066842,0.642087904331738,-6.893860151717581,-1.5735351206284864,0.6420879043317379,SATURN,-570114962.2674361,1981 DEC 07 22:43:06,833.946615146273,1584.946638294246,9.520442631927837,51072406.722851574,0.93153412167836,-8.871295125339845,-3.4189519764983025,0.49971800983043635
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.581938545070713,134.1413004617947,1.4161538348415021,10.689738052077388,-4.226737412689266,JUPITER,-642167949.8160741,1979 AUG 27 00:00:00,751.0000231479729,7.1002533366197556,839352.0,769406.0,97.14381608906601,0.013192452137872124,7.071148883066842,0.642087904331738,-7.017897058109118,-0.8662802370331708,0.642087904331738,SATURN,-570061687.1161225,1981 DEC 08 13:31:01,834.5632256938849,1585.5632488418578,9.52724961586578,7598287.589605793,0.13858881165425954,-9.079167299893212,-2.8431992004817506,0.503413041094871
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.328498056157178,128.33486820835697,1.4183481991537086,10.701573066509475,-3.435038645557482,JUPITER,-639748749.8160741,1979 SEP 24 00:00:00,779.0000231479729,6.741573916682211,1049190.0,979244.0,93.22296245927284,0.19012243301888798,6.721044629164886,0.4901340911696864,-6.721103032269491,-0.18804647399256239,0.4901340911696864,SATURN,-563595008.2538898,1982 FEB 21 09:49:00,881.409045858615,1660.409069006588,8.722007852776562,25477275.38604324,0.4646922452330123,-8.383753416822987,-2.375839437723105,0.3761470403505086
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.28680321565441,127.39192682890675,1.4105275471549277,10.704520924789328,-3.28870348897119,JUPITER,-639143949.8160741,1979 OCT 01 00:00:00,786.0000231479729,6.662979366003136,1049190.0,979244.0,93.99859915805214,0.234438711943171,6.642806611147487,0.4620095767635367,-6.6429842953653635,-0.22934871765821818,0.46200957676353666,SATURN,-562180388.8696257,1982 MAR 09 18:45:59,890.7819553987089,1676.7819785466818,8.549232888119864,19512326.38481056,0.3558946794775434,-8.190606994045305,-2.4247266827002463,0.35219392187812537
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.251168277409521,126.58878760658632,1.4001617665569448,10.708066537778471,-3.1568410882664697,JUPITER,-638539149.8160741,1979 OCT 08 00:00:00,793.0000231479729,6.586294550952892,1049190.0,979244.0,94.76152038063438,0.2782268458939008,6.565916801276357,0.4365802249902545,-6.5663519372617865,-0.26776081691988174,0.4365802249902545,SATURN,-560750138.4176419,1982 MAR 26 08:03:29,900.3357800744474,1693.3358032224203,8.37672082066699,16224793.082904862,0.2959317828101178,-7.998244455237831,-2.467437629684399,0.33058869501324617
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.220789042181067,125.90610672913071,1.387488240992628,10.712389238215415,-3.0373837293309585,JUPITER,-637934349.8160741,1979 OCT 15 00:00:00,800.0000231479729,6.514465291351536,1049190.0,979244.0,95.48163826099845,0.3229815614588496,6.493296375213224,0.4135736050865274,-6.494455021600884,-0.29877897818063254,0.4135736050865274,SATURN,-559348323.4390688,1982 APR 11 13:27:04,909.5604904745989,1709.5605136225718,8.211356326026387,16854528.450128727,0.3074178282079785,-7.814437226296574,-2.502836372419198,0.31105247489672594
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.194981838474666,125.32761836377762,1.3727465055539412,10.717568468596724,-2.9286364602333834,JUPITER,-637329549.8160741,1979 OCT 22 00:00:00,807.0000231479729,6.445332518017748,1049190.0,979244.0,96.17975869447164,0.36591406676364,6.422951697017174,0.3925680340344836,-6.425018250172943,-0.3276310293850427,0.3925680340344836,SATURN,-557930195.4180491,1982 APR 27 23:22:32,918.9740092364009,1725.9740323843737,8.045973863152817,20696465.93028896,0.3774927685871425,-7.631065641286045,-2.533493076109238,0.2931644900536597
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.173259566147166,124.84172933249916,1.3560550979879267,10.723729521694008,-2.8292170382048316,JUPITER,-636724749.8160741,1979 OCT 29 00:00:00,814.0000231479729,6.379293963932593,1049190.0,979244.0,96.85125225964043,0.4103137072603742,6.3551271606782525,0.37335360117539274,-6.358693647469429,-0.3507330386320895,0.3733536011753927,SATURN,-556528820.7582606,1982 MAY 14 04:38:47,928.1936233543232,1742.1936465022961,7.88574475090023,26044219.063884903,0.4750330028919426,-7.4544521013151215,-2.5572372377379082,0.2768607149374759
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.155179705094831,124.4380342529596,1.3375595652793315,10.730919643505786,-2.7379430722553413,JUPITER,-636119949.8160741,1979 NOV 05 00:00:00,821.0000231479729,6.317425706904798,1049190.0,979244.0,97.48444118733778,0.4531256191831545,6.291105864730467,0.35571299421780644,-6.296530103204972,-0.3701952018054329,0.35571299421780644,SATURN,-555131800.3066362,1982 MAY 30 08:42:28,937.3628415444203,1758.3628646923933,7.728584999285409,32063184.586640123,0.5848158018909843,-7.281708845629632,-2.576659223902098,0.26185801981007006
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.155179705094831,124.4380342529596,1.3375595652793315,10.730919643505786,-2.7379430722553413,JUPITER,-636119949.8160741,1979 NOV 05 00:00:00,821.0000231479729,6.317425706904798,1398920.0,1328974.0,87.94248615710374,0.4531256191831545,6.291105864730467,0.35571299421780644,-6.2707815122929595,0.6787010041918422,0.35571299421780644,SATURN,-551665838.8007696,1982 JUL 09 11:28:28,977.4781367512103,1798.478159899183,7.435990337600693,54624146.65787196,0.9963160098465321,-7.217600603332196,-1.7697770231547558,0.2609274228268755
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.140379715613523,124.10806020805325,1.3173882688980534,10.73916251890444,-2.6538531891536654,JUPITER,-635515149.8160741,1979 NOV 12 00:00:00,828.0000231479729,6.257059593717425,1049190.0,979244.0,98.10608294445423,0.4963608644579276,6.228100043260197,0.3393972638489986,-6.235863212329073,-0.3868000177663228,0.3393972638489986,SATURN,-553725686.8634872,1982 JUN 15 15:17:41,946.6373026919779,1774.6373258399508,7.572581898225918,38249381.49034577,0.6976488142550641,-7.11144494941127,-2.590336626397569,0.24799898946375581
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.140379715613523,124.10806020805325,1.3173882688980534,10.73916251890444,-2.6538531891536654,JUPITER,-635515149.8160741,1979 NOV 12 00:00:00,828.0000231479729,6.257059593717425,1398920.0,1328974.0,88.59078868574858,0.4963608644579276,6.228100043260197,0.3393972638489986,-6.214009395979718,0.6493777662492446,0.33939726384899865,SATURN,-550092876.0494212,1982 JUL 27 16:24:31,988.6837241510757,1816.6837472990487,7.27328150612216,48532682.35850431,0.8852108708888333,-7.043932427437575,-1.795118280620894,0.2473664964636918
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.128580290720942,123.8452992870226,1.2956128568479954,10.748504993532432,-2.576106949682246,JUPITER,-634910349.8160741,1979 NOV 19 00:00:00,835.0000231479729,6.20141994891781,1049190.0,979244.0,98.68240187370849,0.5395463300779744,6.169383571778336,0.3243539498861433,-6.1801326863641615,-0.39794959098146876,0.32435394988614324,SATURN,-552346031.6806846,1982 JUL 01 14:31:55,955.6055339744163,1790.6055571223892,7.422849551759558,44335408.47359446,0.8086547793962116,-6.948891836805151,-2.599278055364554,0.23526856853407213
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.128580290720942,123.8452992870226,1.2956128568479954,10.748504993532432,-2.576106949682246,JUPITER,-634910349.8160741,1979 NOV 19 00:00:00,835.0000231479729,6.20141994891781,1398920.0,1328974.0,89.19267272080455,0.5395463300779744,6.169383571778336,0.3243539498861433,-6.161168902445945,0.6264197103875802,0.3243539498861433,SATURN,-548534065.5211275,1982 AUG 14 17:24:41,999.7255126729939,1834.7255358209668,7.115064506271252,43157047.08872243,0.7871620809292463,-6.875635366426002,-1.815075404421476,0.23512233542809113
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.119541297538262,123.6441986676589,1.272298231322086,10.758969552060687,-2.5040028067206004,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,842.0000231479729,6.147175703325515,1049190.0,979244.0,99.24736232346793,0.5814205475417262,6.111744066939364,0.31032843034968605,-6.125747019838807,-0.4082754484514396,0.310328430349686,SATURN,-550941847.7776952,1982 JUL 17 20:34:59,964.8576624812379,1806.857685629211,7.271940461732506,50467054.78514504,0.9204928173463,-6.786016490585143,-2.604074701055021,0.22336790238098675
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.119541297538262,123.6441986676589,1.272298231322086,10.758969552060687,-2.5040028067206004,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,842.0000231479729,6.147175703325515,1398920.0,1328974.0,89.78348288318331,0.5814205475417262,6.111744066939364,0.31032843034968605,-6.109503281890098,0.6045122343231433,0.31032843034968605,SATURN,-546940790.569982,1982 SEP 02 03:59:16,1011.1661949779176,1853.1662181258905,6.9549358065465725,38391906.52935804,0.7002483967997822,-6.705928003994702,-1.8307299277825333,0.2238070819804876
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.113033828307167,123.49952086909944,1.247545883945456,10.770537511919184,-2.4369390310165575,JUPITER,-633700749.8160741,1979 DEC 03 00:00:00,849.0000231479729,6.096612721043722,1398920.0,1328974.0,90.33778222151055,0.6246027354983639,6.057240666957183,0.297310604856598,-6.0608176739739985,0.5888821592444065,0.297310604856598,SATURN,-545361567.5964589,1982 SEP 20 10:39:39,1022.4442386529539,1871.4442618009268,6.799326460062089,34679422.292493746,0.6325346162137429,-6.542351200091793,-1.8393262257745082,0.2129791546983606
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.10890572871502,123.4077864894774,1.2213685492992141,10.78324372784411,-2.3743841437667195,JUPITER,-633095949.8160741,1979 DEC 10 00:00:00,856.0000231479729,6.048704162353388,1398920.0,1328974.0,90.86618072470282,0.6657295292851426,6.005191371126487,0.2851365175788227,-6.01456907555561,0.5748721991750614,0.2851365175788227,SATURN,-543755541.6667848,1982 OCT 09 00:46:45,1034.0325017278863,1890.032524875859,6.643304551511481,31887500.716070015,0.5816114195137708,-6.379272860004069,-1.8432095467590877,0.2023652847817905
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.106977755711762,123.36495486587589,1.1938590788330394,10.79704906616239,-2.3158987086324974,JUPITER,-632491149.8160741,1979 DEC 17 00:00:00,863.0000231479729,6.002635990627891,1398920.0,1328974.0,91.37722252786158,0.7080228337716328,5.954445115374065,0.27372590457830664,-5.969742170639763,0.5647046849719954,0.27372590457830664,SATURN,-542138576.3949512,1982 OCT 27 17:56:10,1045.747377559293,1908.7474007072658,6.490721852131821,30345607.444491405,0.5534880886071996,-6.221301435501074,-1.8406280883191979,0.19226765423291758
EARTH → JUPITER → SATURN,-707054351.816059,1977 AUG 06 00:00:00,11.107132010413345,123.3683814967488,1.165036794374089,10.811965847331486,-2.2610761333137086,JUPITER,-631886349.8160741,1979 DEC 24 00:00:00,870.0000231479729,5.960538362288417,1398920.0,1328974.0,91.84674510484409,0.749165914803366,5.907416482706999,0.2630560781475853,-5.928490948947798,0.5584032022701344,0.2630560781475853,SATURN,-540518439.8797277,1982 NOV 15 11:58:27,1057.498957596602,1927.498980744575,6.342307678628104,29983056.536488485,0.5468753487086687,-6.06830454991418,-1.8349189489047077,0.1833549312844021
